log_dir= /home/ssreekri/ECN/logs
Namespace(arch='resnet50', batch_size=128, data_dir='/home/ssreekri/ECN/data', dist_metric='euclidean', dropout=0.5, epochs=60, epochs_decay=40, evaluate=False, features=4096, height=256, include_coral=1, include_mmd=0, inv_alpha=0.01, inv_beta=0.05, knn=6, lmd=0.3, lmd_ext=0.33, logs_dir='/home/ssreekri/ECN/logs', lr=0.1, momentum=0.9, output_feature='pool5', print_freq=1, re=0.5, resume='', source='duke', target='market', weight_decay=0.0005, width=128, workers=8)
DA dataset loaded
  subset   | # ids | # images
  ---------------------------
  source train    |   702 |    16522
  target train    | 'Unknown' |    12936
  query    |   750 |     3368
  gallery  |   751 |    15913
lmd: 0.3 lmd_ext: 0.33 include_mmd: 0 include_coral: 1
Epoch: [0][1/129], Time 5.794 (5.794), Data 2.314 (2.314), Loss 7.424 (7.424), Prec 0.00% (0.00%), s_pid_loss: 6.5487, t_un_loss: 9.4678
Epoch: [17][37/129], Time 0.551 (0.603), Data 0.133 (0.185), Loss 1.226 (1.204), Prec 99.22% (99.13%), s_pid_loss: 0.1248, t_un_loss: 3.7948
Epoch: [17][38/129], Time 0.558 (0.602), Data 0.133 (0.184), Loss 1.205 (1.204), Prec 100.00% (99.16%), s_pid_loss: 0.0730, t_un_loss: 3.8467
Epoch: [17][39/129], Time 0.601 (0.602), Data 0.133 (0.183), Loss 1.206 (1.204), Prec 98.44% (99.14%), s_pid_loss: 0.1202, t_un_loss: 3.7409
Epoch: [17][40/129], Time 0.590 (0.602), Data 0.133 (0.181), Loss 1.209 (1.204), Prec 99.22% (99.14%), s_pid_loss: 0.1010, t_un_loss: 3.7947
Epoch: [17][41/129], Time 0.495 (0.599), Data 0.133 (0.180), Loss 1.173 (1.203), Prec 99.22% (99.14%), s_pid_loss: 0.0643, t_un_loss: 3.7610
Epoch: [17][42/129], Time 0.497 (0.597), Data 0.133 (0.179), Loss 1.229 (1.204), Prec 98.44% (99.13%), s_pid_loss: 0.0978, t_un_loss: 3.8675
Epoch: [17][43/129], Time 0.496 (0.594), Data 0.133 (0.178), Loss 1.210 (1.204), Prec 99.22% (99.13%), s_pid_loss: 0.0964, t_un_loss: 3.8077
Epoch: [17][44/129], Time 0.495 (0.592), Data 0.133 (0.177), Loss 1.256 (1.205), Prec 100.00% (99.15%), s_pid_loss: 0.0884, t_un_loss: 3.9804
Epoch: [17][45/129], Time 0.690 (0.594), Data 0.133 (0.176), Loss 1.196 (1.205), Prec 99.22% (99.15%), s_pid_loss: 0.0747, t_un_loss: 3.8131
Epoch: [17][46/129], Time 0.646 (0.595), Data 0.133 (0.175), Loss 1.240 (1.206), Prec 99.22% (99.15%), s_pid_loss: 0.0775, t_un_loss: 3.9525
Epoch: [17][47/129], Time 0.570 (0.595), Data 0.134 (0.174), Loss 1.185 (1.205), Prec 100.00% (99.17%), s_pid_loss: 0.0778, t_un_loss: 3.7691
Epoch: [17][48/129], Time 0.499 (0.593), Data 0.133 (0.173), Loss 1.190 (1.205), Prec 100.00% (99.19%), s_pid_loss: 0.0722, t_un_loss: 3.7985
Epoch: [17][49/129], Time 0.502 (0.591), Data 0.138 (0.173), Loss 1.192 (1.205), Prec 100.00% (99.20%), s_pid_loss: 0.0533, t_un_loss: 3.8505
Epoch: [17][50/129], Time 0.500 (0.589), Data 0.134 (0.172), Loss 1.211 (1.205), Prec 99.22% (99.20%), s_pid_loss: 0.0980, t_un_loss: 3.8085
Epoch: [17][51/129], Time 0.502 (0.587), Data 0.133 (0.171), Loss 1.235 (1.205), Prec 99.22% (99.20%), s_pid_loss: 0.0984, t_un_loss: 3.8876
Epoch: [17][52/129], Time 0.496 (0.586), Data 0.133 (0.170), Loss 1.217 (1.206), Prec 100.00% (99.22%), s_pid_loss: 0.0654, t_un_loss: 3.9051
Epoch: [17][53/129], Time 0.500 (0.584), Data 0.133 (0.170), Loss 1.216 (1.206), Prec 98.44% (99.20%), s_pid_loss: 0.1031, t_un_loss: 3.8115
Epoch: [17][54/129], Time 0.507 (0.583), Data 0.132 (0.169), Loss 1.255 (1.207), Prec 98.44% (99.19%), s_pid_loss: 0.1360, t_un_loss: 3.8664
Epoch: [17][55/129], Time 0.501 (0.581), Data 0.133 (0.168), Loss 1.191 (1.206), Prec 100.00% (99.20%), s_pid_loss: 0.0737, t_un_loss: 3.7990
Epoch: [17][56/129], Time 0.501 (0.580), Data 0.133 (0.168), Loss 1.179 (1.206), Prec 100.00% (99.22%), s_pid_loss: 0.0714, t_un_loss: 3.7633
Epoch: [17][57/129], Time 0.496 (0.578), Data 0.128 (0.167), Loss 1.209 (1.206), Prec 99.22% (99.22%), s_pid_loss: 0.0938, t_un_loss: 3.8102
Epoch: [17][58/129], Time 0.511 (0.577), Data 0.124 (0.166), Loss 1.196 (1.206), Prec 99.22% (99.22%), s_pid_loss: 0.0769, t_un_loss: 3.8062
Epoch: [17][59/129], Time 0.585 (0.577), Data 0.134 (0.166), Loss 1.231 (1.206), Prec 99.22% (99.22%), s_pid_loss: 0.1027, t_un_loss: 3.8635
Epoch: [17][60/129], Time 0.517 (0.576), Data 0.133 (0.165), Loss 1.201 (1.206), Prec 99.22% (99.22%), s_pid_loss: 0.0703, t_un_loss: 3.8397
Epoch: [17][61/129], Time 0.492 (0.575), Data 0.122 (0.164), Loss 1.189 (1.206), Prec 99.22% (99.22%), s_pid_loss: 0.0843, t_un_loss: 3.7661
Epoch: [17][62/129], Time 0.492 (0.574), Data 0.128 (0.164), Loss 1.192 (1.206), Prec 100.00% (99.23%), s_pid_loss: 0.0644, t_un_loss: 3.8216
Epoch: [17][63/129], Time 0.496 (0.572), Data 0.130 (0.163), Loss 1.210 (1.206), Prec 98.44% (99.22%), s_pid_loss: 0.0963, t_un_loss: 3.8100
Epoch: [17][64/129], Time 0.497 (0.571), Data 0.132 (0.163), Loss 1.202 (1.206), Prec 100.00% (99.23%), s_pid_loss: 0.0879, t_un_loss: 3.8022
Epoch: [17][65/129], Time 0.504 (0.570), Data 0.133 (0.162), Loss 1.220 (1.206), Prec 98.44% (99.22%), s_pid_loss: 0.1071, t_un_loss: 3.8166
Epoch: [17][66/129], Time 0.497 (0.569), Data 0.133 (0.162), Loss 1.243 (1.206), Prec 97.66% (99.20%), s_pid_loss: 0.1386, t_un_loss: 3.8186
Epoch: [17][67/129], Time 0.506 (0.568), Data 0.133 (0.162), Loss 1.234 (1.207), Prec 97.66% (99.17%), s_pid_loss: 0.1298, t_un_loss: 3.8121
Epoch: [17][68/129], Time 0.496 (0.567), Data 0.134 (0.161), Loss 1.218 (1.207), Prec 100.00% (99.18%), s_pid_loss: 0.0718, t_un_loss: 3.8924
Epoch: [17][69/129], Time 0.500 (0.566), Data 0.134 (0.161), Loss 1.229 (1.207), Prec 99.22% (99.18%), s_pid_loss: 0.0942, t_un_loss: 3.8756
Epoch: [17][70/129], Time 0.501 (0.565), Data 0.134 (0.160), Loss 1.206 (1.207), Prec 99.22% (99.19%), s_pid_loss: 0.0741, t_un_loss: 3.8481
Epoch: [17][71/129], Time 0.508 (0.564), Data 0.133 (0.160), Loss 1.206 (1.207), Prec 99.22% (99.19%), s_pid_loss: 0.1193, t_un_loss: 3.7417
Epoch: [17][72/129], Time 0.517 (0.564), Data 0.134 (0.160), Loss 1.201 (1.207), Prec 100.00% (99.20%), s_pid_loss: 0.0915, t_un_loss: 3.7886
Epoch: [17][73/129], Time 0.498 (0.563), Data 0.118 (0.159), Loss 1.197 (1.207), Prec 98.44% (99.19%), s_pid_loss: 0.1124, t_un_loss: 3.7281
Epoch: [17][74/129], Time 0.489 (0.562), Data 0.112 (0.158), Loss 1.253 (1.208), Prec 97.66% (99.17%), s_pid_loss: 0.1415, t_un_loss: 3.8464
Epoch: [17][75/129], Time 0.484 (0.561), Data 0.126 (0.158), Loss 1.235 (1.208), Prec 96.09% (99.13%), s_pid_loss: 0.1350, t_un_loss: 3.8002
Epoch: [17][76/129], Time 0.502 (0.560), Data 0.133 (0.158), Loss 1.228 (1.208), Prec 99.22% (99.13%), s_pid_loss: 0.0930, t_un_loss: 3.8749
Epoch: [17][77/129], Time 0.498 (0.559), Data 0.133 (0.157), Loss 1.223 (1.209), Prec 99.22% (99.13%), s_pid_loss: 0.0945, t_un_loss: 3.8565
Epoch: [17][78/129], Time 0.502 (0.558), Data 0.133 (0.157), Loss 1.215 (1.209), Prec 99.22% (99.13%), s_pid_loss: 0.0966, t_un_loss: 3.8255
Epoch: [17][79/129], Time 0.498 (0.558), Data 0.134 (0.157), Loss 1.222 (1.209), Prec 100.00% (99.14%), s_pid_loss: 0.0914, t_un_loss: 3.8595
Epoch: [17][80/129], Time 0.503 (0.557), Data 0.133 (0.156), Loss 1.220 (1.209), Prec 100.00% (99.15%), s_pid_loss: 0.0853, t_un_loss: 3.8661
Epoch: [17][81/129], Time 0.503 (0.556), Data 0.133 (0.156), Loss 1.204 (1.209), Prec 99.22% (99.15%), s_pid_loss: 0.1048, t_un_loss: 3.7701
Epoch: [17][82/129], Time 0.499 (0.556), Data 0.133 (0.156), Loss 1.223 (1.209), Prec 98.44% (99.14%), s_pid_loss: 0.1065, t_un_loss: 3.8272
Epoch: [17][83/129], Time 0.501 (0.555), Data 0.133 (0.156), Loss 1.197 (1.209), Prec 99.22% (99.14%), s_pid_loss: 0.0958, t_un_loss: 3.7667
Epoch: [17][84/129], Time 0.497 (0.554), Data 0.134 (0.155), Loss 1.232 (1.209), Prec 99.22% (99.14%), s_pid_loss: 0.0896, t_un_loss: 3.8973
Epoch: [17][85/129], Time 0.505 (0.554), Data 0.133 (0.155), Loss 1.244 (1.210), Prec 99.22% (99.15%), s_pid_loss: 0.1137, t_un_loss: 3.8816
Epoch: [17][86/129], Time 0.507 (0.553), Data 0.133 (0.155), Loss 1.223 (1.210), Prec 98.44% (99.14%), s_pid_loss: 0.1083, t_un_loss: 3.8250
Epoch: [17][87/129], Time 0.497 (0.552), Data 0.133 (0.155), Loss 1.203 (1.210), Prec 99.22% (99.14%), s_pid_loss: 0.1038, t_un_loss: 3.7661
Epoch: [17][88/129], Time 0.491 (0.552), Data 0.126 (0.154), Loss 1.194 (1.209), Prec 98.44% (99.13%), s_pid_loss: 0.0917, t_un_loss: 3.7669
Epoch: [17][89/129], Time 0.501 (0.551), Data 0.133 (0.154), Loss 1.236 (1.210), Prec 99.22% (99.13%), s_pid_loss: 0.1049, t_un_loss: 3.8760
Epoch: [17][90/129], Time 0.497 (0.551), Data 0.134 (0.154), Loss 1.241 (1.210), Prec 98.44% (99.12%), s_pid_loss: 0.1308, t_un_loss: 3.8313
Epoch: [17][91/129], Time 0.496 (0.550), Data 0.133 (0.154), Loss 1.229 (1.210), Prec 100.00% (99.13%), s_pid_loss: 0.1070, t_un_loss: 3.8457
Epoch: [17][92/129], Time 0.499 (0.549), Data 0.133 (0.153), Loss 1.192 (1.210), Prec 99.22% (99.13%), s_pid_loss: 0.0812, t_un_loss: 3.7823
Epoch: [17][93/129], Time 0.507 (0.549), Data 0.133 (0.153), Loss 1.186 (1.210), Prec 100.00% (99.14%), s_pid_loss: 0.0793, t_un_loss: 3.7670
Epoch: [17][94/129], Time 0.491 (0.548), Data 0.133 (0.153), Loss 1.229 (1.210), Prec 100.00% (99.15%), s_pid_loss: 0.0881, t_un_loss: 3.8914
Epoch: [17][95/129], Time 0.510 (0.548), Data 0.131 (0.153), Loss 1.240 (1.210), Prec 99.22% (99.15%), s_pid_loss: 0.1175, t_un_loss: 3.8583
Epoch: [17][96/129], Time 0.489 (0.547), Data 0.133 (0.152), Loss 1.208 (1.210), Prec 98.44% (99.15%), s_pid_loss: 0.0837, t_un_loss: 3.8324
Epoch: [17][97/129], Time 0.519 (0.547), Data 0.133 (0.152), Loss 1.197 (1.210), Prec 100.00% (99.15%), s_pid_loss: 0.0827, t_un_loss: 3.7956
Epoch: [17][98/129], Time 0.501 (0.547), Data 0.133 (0.152), Loss 1.227 (1.210), Prec 99.22% (99.15%), s_pid_loss: 0.1256, t_un_loss: 3.7970
Epoch: [17][99/129], Time 0.492 (0.546), Data 0.127 (0.152), Loss 1.204 (1.210), Prec 99.22% (99.16%), s_pid_loss: 0.0955, t_un_loss: 3.7918
Epoch: [17][100/129], Time 0.504 (0.546), Data 0.133 (0.152), Loss 1.226 (1.210), Prec 99.22% (99.16%), s_pid_loss: 0.0990, t_un_loss: 3.8563
Epoch: [17][101/129], Time 0.495 (0.545), Data 0.132 (0.151), Loss 1.231 (1.211), Prec 98.44% (99.15%), s_pid_loss: 0.1052, t_un_loss: 3.8586
Epoch: [17][102/129], Time 1.603 (0.556), Data 0.133 (0.151), Loss 1.169 (1.210), Prec 99.22% (99.15%), s_pid_loss: 0.0866, t_un_loss: 3.6955
Epoch: [17][103/129], Time 0.502 (0.555), Data 0.133 (0.151), Loss 1.226 (1.210), Prec 98.44% (99.14%), s_pid_loss: 0.1001, t_un_loss: 3.8542
Epoch: [17][104/129], Time 0.502 (0.554), Data 0.128 (0.151), Loss 1.191 (1.210), Prec 98.44% (99.14%), s_pid_loss: 0.0873, t_un_loss: 3.7667
Epoch: [17][105/129], Time 0.518 (0.554), Data 0.133 (0.151), Loss 1.205 (1.210), Prec 99.22% (99.14%), s_pid_loss: 0.0815, t_un_loss: 3.8250
Epoch: [17][106/129], Time 0.581 (0.554), Data 0.112 (0.150), Loss 1.171 (1.210), Prec 100.00% (99.15%), s_pid_loss: 0.0663, t_un_loss: 3.7474
Epoch: [17][107/129], Time 0.500 (0.554), Data 0.132 (0.150), Loss 1.206 (1.210), Prec 100.00% (99.15%), s_pid_loss: 0.0751, t_un_loss: 3.8458
Epoch: [17][108/129], Time 0.489 (0.553), Data 0.127 (0.150), Loss 1.223 (1.210), Prec 99.22% (99.15%), s_pid_loss: 0.1047, t_un_loss: 3.8328
Epoch: [17][109/129], Time 0.493 (0.553), Data 0.132 (0.150), Loss 1.207 (1.210), Prec 99.22% (99.15%), s_pid_loss: 0.0779, t_un_loss: 3.8399
Epoch: [17][110/129], Time 0.515 (0.552), Data 0.133 (0.150), Loss 1.209 (1.210), Prec 99.22% (99.15%), s_pid_loss: 0.0805, t_un_loss: 3.8415
Epoch: [17][111/129], Time 0.491 (0.552), Data 0.123 (0.149), Loss 1.159 (1.209), Prec 100.00% (99.16%), s_pid_loss: 0.0617, t_un_loss: 3.7195
Epoch: [17][112/129], Time 0.493 (0.551), Data 0.133 (0.149), Loss 1.194 (1.209), Prec 100.00% (99.17%), s_pid_loss: 0.0668, t_un_loss: 3.8257
Epoch: [17][113/129], Time 0.509 (0.551), Data 0.133 (0.149), Loss 1.156 (1.209), Prec 100.00% (99.18%), s_pid_loss: 0.0636, t_un_loss: 3.7064
Epoch: [17][114/129], Time 0.567 (0.551), Data 0.134 (0.149), Loss 1.200 (1.209), Prec 98.44% (99.17%), s_pid_loss: 0.1101, t_un_loss: 3.7419
Epoch: [17][115/129], Time 0.537 (0.551), Data 0.133 (0.149), Loss 1.162 (1.208), Prec 100.00% (99.18%), s_pid_loss: 0.0841, t_un_loss: 3.6757
Epoch: [17][116/129], Time 0.498 (0.550), Data 0.133 (0.149), Loss 1.210 (1.208), Prec 100.00% (99.19%), s_pid_loss: 0.1061, t_un_loss: 3.7866
Epoch: [17][117/129], Time 0.497 (0.550), Data 0.133 (0.149), Loss 1.254 (1.209), Prec 96.88% (99.17%), s_pid_loss: 0.1388, t_un_loss: 3.8561
Epoch: [17][118/129], Time 0.504 (0.550), Data 0.133 (0.148), Loss 1.231 (1.209), Prec 97.66% (99.15%), s_pid_loss: 0.1078, t_un_loss: 3.8528
Epoch: [17][119/129], Time 0.493 (0.549), Data 0.133 (0.148), Loss 1.220 (1.209), Prec 98.44% (99.15%), s_pid_loss: 0.0847, t_un_loss: 3.8676
Epoch: [17][120/129], Time 0.492 (0.549), Data 0.133 (0.148), Loss 1.211 (1.209), Prec 99.22% (99.15%), s_pid_loss: 0.0909, t_un_loss: 3.8239
Epoch: [17][121/129], Time 0.508 (0.548), Data 0.132 (0.148), Loss 1.216 (1.209), Prec 99.22% (99.15%), s_pid_loss: 0.1005, t_un_loss: 3.8182
Epoch: [17][122/129], Time 0.499 (0.548), Data 0.133 (0.148), Loss 1.189 (1.209), Prec 99.22% (99.15%), s_pid_loss: 0.0846, t_un_loss: 3.7648
Epoch: [17][123/129], Time 0.499 (0.548), Data 0.134 (0.148), Loss 1.177 (1.209), Prec 100.00% (99.16%), s_pid_loss: 0.0761, t_un_loss: 3.7472
Epoch: [17][124/129], Time 0.499 (0.547), Data 0.132 (0.148), Loss 1.195 (1.209), Prec 100.00% (99.16%), s_pid_loss: 0.0819, t_un_loss: 3.7927
Epoch: [17][125/129], Time 0.499 (0.547), Data 0.133 (0.148), Loss 1.190 (1.208), Prec 100.00% (99.17%), s_pid_loss: 0.0517, t_un_loss: 3.8455
Epoch: [17][126/129], Time 0.508 (0.546), Data 0.133 (0.147), Loss 1.225 (1.209), Prec 97.66% (99.16%), s_pid_loss: 0.1582, t_un_loss: 3.7145
Epoch: [17][127/129], Time 0.494 (0.546), Data 0.133 (0.147), Loss 1.187 (1.208), Prec 100.00% (99.16%), s_pid_loss: 0.0839, t_un_loss: 3.7604
Epoch: [17][128/129], Time 0.499 (0.546), Data 0.133 (0.147), Loss 1.207 (1.208), Prec 100.00% (99.17%), s_pid_loss: 0.0700, t_un_loss: 3.8600
Epoch: [17][129/129], Time 0.503 (0.545), Data 0.133 (0.147), Loss 1.224 (1.208), Prec 97.66% (99.16%), s_pid_loss: 0.1258, t_un_loss: 3.7859

 * Finished epoch  17 

Epoch: [18][1/129], Time 2.309 (2.309), Data 1.567 (1.567), Loss 1.193 (1.193), Prec 97.66% (97.66%), s_pid_loss: 0.0939, t_un_loss: 3.7561
Epoch: [18][2/129], Time 0.599 (1.454), Data 0.123 (0.845), Loss 1.188 (1.190), Prec 99.22% (98.44%), s_pid_loss: 0.0780, t_un_loss: 3.7768
Epoch: [18][3/129], Time 0.571 (1.160), Data 0.132 (0.607), Loss 1.165 (1.182), Prec 100.00% (98.96%), s_pid_loss: 0.0551, t_un_loss: 3.7562
Epoch: [18][4/129], Time 0.536 (1.004), Data 0.133 (0.489), Loss 1.177 (1.181), Prec 99.22% (99.02%), s_pid_loss: 0.0590, t_un_loss: 3.7856
Epoch: [18][5/129], Time 0.612 (0.926), Data 0.133 (0.418), Loss 1.163 (1.177), Prec 100.00% (99.22%), s_pid_loss: 0.0750, t_un_loss: 3.7000
Epoch: [18][6/129], Time 0.590 (0.870), Data 0.133 (0.370), Loss 1.165 (1.175), Prec 100.00% (99.35%), s_pid_loss: 0.0761, t_un_loss: 3.7049
Epoch: [18][7/129], Time 0.594 (0.830), Data 0.133 (0.336), Loss 1.166 (1.174), Prec 100.00% (99.44%), s_pid_loss: 0.0683, t_un_loss: 3.7269
Epoch: [18][8/129], Time 0.594 (0.801), Data 0.133 (0.311), Loss 1.196 (1.176), Prec 98.44% (99.32%), s_pid_loss: 0.1043, t_un_loss: 3.7437
Epoch: [18][9/129], Time 0.506 (0.768), Data 0.134 (0.291), Loss 1.214 (1.181), Prec 99.22% (99.31%), s_pid_loss: 0.0859, t_un_loss: 3.8476
Epoch: [18][10/129], Time 0.583 (0.749), Data 0.134 (0.275), Loss 1.186 (1.181), Prec 100.00% (99.38%), s_pid_loss: 0.0868, t_un_loss: 3.7511
Epoch: [18][11/129], Time 0.507 (0.727), Data 0.133 (0.263), Loss 1.169 (1.180), Prec 99.22% (99.36%), s_pid_loss: 0.0514, t_un_loss: 3.7753
Epoch: [18][12/129], Time 0.512 (0.709), Data 0.134 (0.252), Loss 1.211 (1.183), Prec 100.00% (99.41%), s_pid_loss: 0.0869, t_un_loss: 3.8327
Epoch: [18][13/129], Time 0.607 (0.701), Data 0.133 (0.243), Loss 1.193 (1.183), Prec 99.22% (99.40%), s_pid_loss: 0.0891, t_un_loss: 3.7682
Epoch: [18][14/129], Time 0.585 (0.693), Data 0.133 (0.235), Loss 1.192 (1.184), Prec 99.22% (99.39%), s_pid_loss: 0.0700, t_un_loss: 3.8089
Epoch: [18][15/129], Time 0.518 (0.681), Data 0.133 (0.228), Loss 1.185 (1.184), Prec 99.22% (99.38%), s_pid_loss: 0.0801, t_un_loss: 3.7622
Epoch: [18][16/129], Time 0.602 (0.677), Data 0.132 (0.222), Loss 1.246 (1.188), Prec 97.66% (99.27%), s_pid_loss: 0.1560, t_un_loss: 3.7898
Epoch: [18][17/129], Time 0.585 (0.671), Data 0.132 (0.217), Loss 1.232 (1.191), Prec 96.88% (99.13%), s_pid_loss: 0.1684, t_un_loss: 3.7152
Epoch: [18][18/129], Time 0.619 (0.668), Data 0.134 (0.212), Loss 1.212 (1.192), Prec 97.66% (99.05%), s_pid_loss: 0.1098, t_un_loss: 3.7836
Epoch: [18][19/129], Time 0.578 (0.663), Data 0.132 (0.208), Loss 1.176 (1.191), Prec 99.22% (99.05%), s_pid_loss: 0.0779, t_un_loss: 3.7392
Epoch: [18][20/129], Time 0.497 (0.655), Data 0.133 (0.204), Loss 1.191 (1.191), Prec 100.00% (99.10%), s_pid_loss: 0.0530, t_un_loss: 3.8463
Epoch: [18][21/129], Time 0.495 (0.648), Data 0.133 (0.201), Loss 1.170 (1.190), Prec 100.00% (99.14%), s_pid_loss: 0.0825, t_un_loss: 3.7087
Epoch: [18][22/129], Time 0.495 (0.641), Data 0.133 (0.198), Loss 1.154 (1.188), Prec 100.00% (99.18%), s_pid_loss: 0.0599, t_un_loss: 3.7063
Epoch: [18][23/129], Time 0.494 (0.634), Data 0.133 (0.195), Loss 1.207 (1.189), Prec 98.44% (99.15%), s_pid_loss: 0.0989, t_un_loss: 3.7932
Epoch: [18][24/129], Time 0.762 (0.640), Data 0.133 (0.192), Loss 1.232 (1.191), Prec 99.22% (99.15%), s_pid_loss: 0.1225, t_un_loss: 3.8197
Epoch: [18][25/129], Time 0.550 (0.636), Data 0.116 (0.189), Loss 1.184 (1.191), Prec 100.00% (99.19%), s_pid_loss: 0.0746, t_un_loss: 3.7737
Epoch: [18][26/129], Time 0.506 (0.631), Data 0.132 (0.187), Loss 1.177 (1.190), Prec 100.00% (99.22%), s_pid_loss: 0.0763, t_un_loss: 3.7464
Epoch: [18][27/129], Time 0.504 (0.626), Data 0.133 (0.185), Loss 1.224 (1.191), Prec 96.88% (99.13%), s_pid_loss: 0.1272, t_un_loss: 3.7815
Epoch: [18][28/129], Time 0.589 (0.625), Data 0.133 (0.183), Loss 1.200 (1.192), Prec 100.00% (99.16%), s_pid_loss: 0.0795, t_un_loss: 3.8148
Epoch: [18][29/129], Time 0.502 (0.621), Data 0.133 (0.181), Loss 1.227 (1.193), Prec 98.44% (99.14%), s_pid_loss: 0.1156, t_un_loss: 3.8216
Epoch: [18][30/129], Time 0.497 (0.617), Data 0.133 (0.180), Loss 1.203 (1.193), Prec 98.44% (99.11%), s_pid_loss: 0.0807, t_un_loss: 3.8200
Epoch: [18][31/129], Time 0.497 (0.613), Data 0.133 (0.178), Loss 1.206 (1.194), Prec 100.00% (99.14%), s_pid_loss: 0.0847, t_un_loss: 3.8239
Epoch: [18][32/129], Time 0.498 (0.609), Data 0.133 (0.177), Loss 1.194 (1.194), Prec 100.00% (99.17%), s_pid_loss: 0.0621, t_un_loss: 3.8357
Epoch: [18][33/129], Time 0.505 (0.606), Data 0.133 (0.176), Loss 1.205 (1.194), Prec 100.00% (99.20%), s_pid_loss: 0.0744, t_un_loss: 3.8420
Epoch: [18][34/129], Time 0.496 (0.603), Data 0.133 (0.174), Loss 1.214 (1.195), Prec 98.44% (99.17%), s_pid_loss: 0.0955, t_un_loss: 3.8242
Epoch: [18][35/129], Time 0.491 (0.600), Data 0.133 (0.173), Loss 1.190 (1.194), Prec 100.00% (99.20%), s_pid_loss: 0.0738, t_un_loss: 3.7946
Epoch: [18][36/129], Time 0.519 (0.597), Data 0.133 (0.172), Loss 1.211 (1.195), Prec 98.44% (99.18%), s_pid_loss: 0.0963, t_un_loss: 3.8108
Epoch: [18][37/129], Time 0.496 (0.595), Data 0.125 (0.171), Loss 1.247 (1.196), Prec 97.66% (99.13%), s_pid_loss: 0.1187, t_un_loss: 3.8780
Epoch: [18][38/129], Time 0.499 (0.592), Data 0.133 (0.170), Loss 1.189 (1.196), Prec 100.00% (99.16%), s_pid_loss: 0.0876, t_un_loss: 3.7582
Epoch: [18][39/129], Time 0.499 (0.590), Data 0.133 (0.169), Loss 1.213 (1.197), Prec 100.00% (99.18%), s_pid_loss: 0.0989, t_un_loss: 3.8119
Epoch: [18][40/129], Time 0.512 (0.588), Data 0.133 (0.168), Loss 1.183 (1.196), Prec 99.22% (99.18%), s_pid_loss: 0.1052, t_un_loss: 3.6991
Epoch: [18][41/129], Time 0.583 (0.588), Data 0.133 (0.167), Loss 1.213 (1.197), Prec 99.22% (99.18%), s_pid_loss: 0.0797, t_un_loss: 3.8584
Epoch: [18][42/129], Time 0.501 (0.586), Data 0.133 (0.166), Loss 1.223 (1.197), Prec 99.22% (99.18%), s_pid_loss: 0.1209, t_un_loss: 3.7954
Epoch: [18][43/129], Time 0.500 (0.584), Data 0.133 (0.165), Loss 1.214 (1.198), Prec 99.22% (99.18%), s_pid_loss: 0.1037, t_un_loss: 3.8064
Epoch: [18][44/129], Time 0.496 (0.582), Data 0.134 (0.165), Loss 1.222 (1.198), Prec 99.22% (99.18%), s_pid_loss: 0.0967, t_un_loss: 3.8462
Epoch: [18][45/129], Time 0.506 (0.580), Data 0.133 (0.164), Loss 1.204 (1.198), Prec 99.22% (99.18%), s_pid_loss: 0.0871, t_un_loss: 3.8103
Epoch: [18][46/129], Time 0.501 (0.578), Data 0.133 (0.163), Loss 1.182 (1.198), Prec 99.22% (99.18%), s_pid_loss: 0.0866, t_un_loss: 3.7383
Epoch: [18][47/129], Time 0.501 (0.577), Data 0.133 (0.163), Loss 1.196 (1.198), Prec 100.00% (99.20%), s_pid_loss: 0.0990, t_un_loss: 3.7571
Epoch: [18][48/129], Time 0.493 (0.575), Data 0.133 (0.162), Loss 1.208 (1.198), Prec 100.00% (99.22%), s_pid_loss: 0.0826, t_un_loss: 3.8338
Epoch: [18][49/129], Time 0.490 (0.573), Data 0.134 (0.162), Loss 1.166 (1.197), Prec 100.00% (99.23%), s_pid_loss: 0.0685, t_un_loss: 3.7257
Epoch: [18][50/129], Time 0.503 (0.572), Data 0.134 (0.161), Loss 1.209 (1.198), Prec 98.44% (99.22%), s_pid_loss: 0.1110, t_un_loss: 3.7718
Epoch: [18][51/129], Time 0.517 (0.571), Data 0.134 (0.160), Loss 1.179 (1.197), Prec 100.00% (99.23%), s_pid_loss: 0.0799, t_un_loss: 3.7426
Epoch: [18][52/129], Time 0.489 (0.569), Data 0.123 (0.160), Loss 1.202 (1.197), Prec 100.00% (99.25%), s_pid_loss: 0.0926, t_un_loss: 3.7897
Epoch: [18][53/129], Time 0.491 (0.568), Data 0.133 (0.159), Loss 1.193 (1.197), Prec 99.22% (99.25%), s_pid_loss: 0.0878, t_un_loss: 3.7702
Epoch: [18][54/129], Time 0.545 (0.567), Data 0.133 (0.159), Loss 1.224 (1.198), Prec 99.22% (99.25%), s_pid_loss: 0.1232, t_un_loss: 3.7939
Epoch: [18][55/129], Time 0.460 (0.565), Data 0.103 (0.158), Loss 1.177 (1.197), Prec 100.00% (99.26%), s_pid_loss: 0.0721, t_un_loss: 3.7561
Epoch: [18][56/129], Time 0.506 (0.564), Data 0.133 (0.157), Loss 1.203 (1.198), Prec 100.00% (99.27%), s_pid_loss: 0.0650, t_un_loss: 3.8584
Epoch: [18][57/129], Time 0.604 (0.565), Data 0.133 (0.157), Loss 1.210 (1.198), Prec 99.22% (99.27%), s_pid_loss: 0.0932, t_un_loss: 3.8172
